sample_id,pair_id,source_image_id,target_image_id,source_concept,target_concept,layer,R,T,B,G,tensor_shape
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,12,0.3889702558517456,0.2325114905834198,0.12821552157402039,0.10429596900939941,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,13,0.20591464638710022,0.15156379342079163,0.04525086656212807,0.10631292685866356,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,14,0.17343904078006744,0.1823694407939911,0.03767641633749008,0.144693024456501,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,15,0.15910233557224274,0.21319808065891266,0.031628139317035675,0.18156994134187698,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,16,0.15417025983333588,0.27089953422546387,0.037387557327747345,0.23351197689771652,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,17,0.15895694494247437,0.3780192732810974,0.04991142079234123,0.3281078524887562,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,18,0.16771884262561798,0.43379104137420654,0.06557629257440567,0.3682147487998009,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,19,0.18429052829742432,0.512116551399231,0.08816969394683838,0.4239468574523926,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,20,0.23640935122966766,0.6220716834068298,0.14327575266361237,0.47879593074321747,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,21,0.38062310218811035,0.853814959526062,0.32255032658576965,0.5312646329402924,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,22,0.35121169686317444,0.8369866609573364,0.29275083541870117,0.5442358255386353,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,23,0.35777124762535095,0.8369895815849304,0.2970285415649414,0.539961040019989,"(1, 577, 1024)"
pair_04_09,pair_04,000000040240,000000059651,bread,cabinet,24,0.4361496865749359,0.8491621017456055,0.3754008114337921,0.47376129031181335,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,0,0.8303912878036499,0.16976629197597504,0.17748324573040009,-0.007716953754425049,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,1,0.7873516082763672,0.20682001113891602,0.2563437819480896,-0.049523770809173584,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,2,0.727833092212677,0.24086764454841614,0.3044966459274292,-0.06362900137901306,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,3,0.6803632378578186,0.2363177388906479,0.36138007044792175,-0.12506233155727386,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,4,0.6731802225112915,0.28965330123901367,0.37046363949775696,-0.08081033825874329,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,5,0.6375887393951416,0.28143244981765747,0.34790217876434326,-0.06646972894668579,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,6,0.6081470251083374,0.26842835545539856,0.32133588194847107,-0.05290752649307251,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,7,0.5955193042755127,0.2757333517074585,0.30258798599243164,-0.026854634284973145,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,8,0.5554926991462708,0.26201269030570984,0.27336984872817993,-0.011357158422470093,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,9,0.5271364450454712,0.2474835366010666,0.24011027812957764,0.007373258471488953,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,10,0.46754229068756104,0.24487639963626862,0.21547946333885193,0.029396936297416687,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,11,0.419546902179718,0.23920854926109314,0.18954455852508545,0.04966399073600769,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,12,0.3238510489463806,0.2180502861738205,0.1304248422384262,0.08762544393539429,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,13,0.16559208929538727,0.15643511712551117,0.05059931427240372,0.10583580285310745,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,14,0.14175193011760712,0.2028498351573944,0.049557074904441833,0.15329276025295258,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,15,0.13181917369365692,0.25995004177093506,0.04370056092739105,0.216249480843544,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,16,0.132774218916893,0.3291206657886505,0.048091091215610504,0.28102957457304,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,17,0.145994171500206,0.43186020851135254,0.06323695927858353,0.368623249232769,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,18,0.15233132243156433,0.4977319836616516,0.07416447252035141,0.4235675111413002,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,19,0.17277316749095917,0.5741729736328125,0.09828594326972961,0.4758870303630829,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,20,0.22188811004161835,0.6654897928237915,0.14863348007202148,0.51685631275177,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,21,0.3595659136772156,0.9006104469299316,0.3191085159778595,0.5815019309520721,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,22,0.3369447886943817,0.886601984500885,0.2962420880794525,0.5903598964214325,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,23,0.34860551357269287,0.8895783424377441,0.31026381254196167,0.5793145298957825,"(1, 577, 1024)"
pair_04_10,pair_04,000000016070,000000056257,bread,cabinet,24,0.41345950961112976,0.8950910568237305,0.3747948110103607,0.5202962458133698,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,0,0.8725407719612122,0.18029169738292694,0.19613774120807648,-0.015846043825149536,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,1,0.8418288230895996,0.17902745306491852,0.22424939274787903,-0.04522193968296051,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,2,0.7977678775787354,0.22081084549427032,0.2740413248538971,-0.05323047935962677,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,3,0.7531690001487732,0.2178260236978531,0.30577924847602844,-0.08795322477817535,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,4,0.7356873154640198,0.27521124482154846,0.3287535011768341,-0.053542256355285645,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,5,0.6999532580375671,0.2606298327445984,0.30582261085510254,-0.04519277811050415,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,6,0.6614120006561279,0.24580799043178558,0.29571622610092163,-0.04990823566913605,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,7,0.6382699012756348,0.25939399003982544,0.28359854221343994,-0.024204552173614502,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,8,0.5974322557449341,0.23040065169334412,0.24585537612438202,-0.015454724431037903,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,9,0.5598057508468628,0.2208927869796753,0.21815112233161926,0.0027416646480560303,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,10,0.5062494874000549,0.2033187747001648,0.19606070220470428,0.00725807249546051,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,11,0.4443877935409546,0.2211335003376007,0.1742345243692398,0.0468989759683609,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,12,0.34403103590011597,0.20309127867221832,0.12208791822195053,0.08100336045026779,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,13,0.17624370753765106,0.1326395869255066,0.03832332044839859,0.094316266477108,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,14,0.14777129888534546,0.17963391542434692,0.03119000978767872,0.1484439056366682,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,15,0.1362857073545456,0.2110106647014618,0.027788907289505005,0.1832217574119568,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,16,0.1378021240234375,0.2656750977039337,0.03324476256966591,0.2324303351342678,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,17,0.14657247066497803,0.37059682607650757,0.04647750407457352,0.32411932200193405,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,18,0.15019232034683228,0.4329853951931,0.058517009019851685,0.3744683861732483,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,19,0.16240628063678741,0.5278802514076233,0.07992594689130783,0.44795430451631546,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,20,0.20028354227542877,0.6703769564628601,0.12837670743465424,0.5420002490282059,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,21,0.36735957860946655,0.9128227233886719,0.3297312259674072,0.5830914974212646,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,22,0.33858978748321533,0.9031360745429993,0.3004857301712036,0.6026503443717957,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,23,0.3479648232460022,0.9024792313575745,0.31139087677001953,0.5910883545875549,"(1, 577, 1024)"
pair_04_11,pair_04,000000029893,000000060711,bread,cabinet,24,0.41186442971229553,0.9055449366569519,0.37566956877708435,0.5298753678798676,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,0,0.8109414577484131,0.11532208323478699,0.1248333528637886,-0.009511269629001617,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,1,0.7718113660812378,0.14477889239788055,0.17846661806106567,-0.03368772566318512,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,2,0.7709950804710388,0.2161312699317932,0.24959897994995117,-0.03346771001815796,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,3,0.7466716766357422,0.22937020659446716,0.2778622508049011,-0.04849204421043396,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,4,0.7394834160804749,0.28850507736206055,0.30438581109046936,-0.015880733728408813,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,5,0.7020964026451111,0.28733769059181213,0.29832273721694946,-0.010985046625137329,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,6,0.6758211851119995,0.27122747898101807,0.28747257590293884,-0.016245096921920776,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,7,0.6533302068710327,0.2758786380290985,0.27577638626098633,0.00010225176811218262,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,8,0.6192401051521301,0.25825342535972595,0.24374133348464966,0.014512091875076294,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,9,0.5820808410644531,0.24761179089546204,0.2112438827753067,0.036367908120155334,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,10,0.5200640559196472,0.24368883669376373,0.18070249259471893,0.0629863440990448,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,11,0.45827803015708923,0.23717272281646729,0.1509733647108078,0.08619935810565948,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,12,0.31012463569641113,0.3801668584346771,0.1020699068903923,0.2780969515442848,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,13,0.10162518918514252,0.59734046459198,0.0379842184484005,0.5593562461435795,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,14,0.08901488780975342,0.6093346476554871,0.03855981305241585,0.5707748346030712,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,15,0.08071085810661316,0.6217063069343567,0.03748834878206253,0.5842179581522942,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,16,0.08053717017173767,0.6407581567764282,0.04246910288929939,0.5982890538871288,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,17,0.0958738699555397,0.6629114151000977,0.05681303143501282,0.6060983836650848,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,18,0.10903190076351166,0.6823049783706665,0.06917455792427063,0.6131304204463959,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,19,0.13683922588825226,0.709888219833374,0.09461413323879242,0.6152740865945816,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,20,0.18681097030639648,0.7474796772003174,0.138773113489151,0.6087065637111664,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,21,0.30405357480049133,0.8941590785980225,0.2694726288318634,0.6246864497661591,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,22,0.2955951690673828,0.8805716037750244,0.2593907117843628,0.6211808919906616,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,23,0.3040834367275238,0.8794472813606262,0.2680695354938507,0.6113777458667755,"(1, 577, 1024)"
pair_04_12,pair_04,000000007687,000000093660,bread,cabinet,24,0.38492345809936523,0.8877003192901611,0.3495747447013855,0.5381255745887756,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,0,0.7991094589233398,0.19933559000492096,0.22215045988559723,-0.02281486988067627,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,1,0.7526705861091614,0.1905708760023117,0.2520180344581604,-0.061447158455848694,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,2,0.7343833446502686,0.2304086685180664,0.2896368205547333,-0.05922815203666687,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,3,0.7034408450126648,0.22560685873031616,0.2971269190311432,-0.07152006030082703,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,4,0.6988605856895447,0.2810945212841034,0.31476396322250366,-0.03366944193840027,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,5,0.65909743309021,0.2841978073120117,0.2996866703033447,-0.015488862991333008,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,6,0.6207568049430847,0.2609836757183075,0.2920152246952057,-0.031031548976898193,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,7,0.6044308543205261,0.2818940579891205,0.28682899475097656,-0.004934936761856079,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,8,0.5718796849250793,0.2670030891895294,0.25850722193717957,0.008495867252349854,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,9,0.5428119897842407,0.26647689938545227,0.23289386928081512,0.033583030104637146,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,10,0.49411195516586304,0.26206815242767334,0.20265312492847443,0.059415027499198914,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,11,0.43576180934906006,0.2747405469417572,0.1737816035747528,0.1009589433670044,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,12,0.33383503556251526,0.24943119287490845,0.11861366778612137,0.13081752508878708,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,13,0.18721836805343628,0.1705845594406128,0.04291956126689911,0.12766499817371368,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,14,0.15816964209079742,0.22786585986614227,0.04073832184076309,0.18712753802537918,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,15,0.1475229412317276,0.2910330593585968,0.04000246524810791,0.2510305941104889,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,16,0.1476553976535797,0.3475283682346344,0.0445072241127491,0.3030211441218853,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,17,0.14608773589134216,0.4513823986053467,0.05237353965640068,0.399008858948946,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,18,0.15665686130523682,0.5224220156669617,0.06892164796590805,0.4535003677010536,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,19,0.1791546642780304,0.6003453135490417,0.09775083512067795,0.5025944784283638,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,20,0.20884858071804047,0.686514675617218,0.1335904449224472,0.5529242306947708,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,21,0.29929718375205994,0.890242338180542,0.25607210397720337,0.6341702342033386,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,22,0.27888423204421997,0.8801231384277344,0.23425818979740143,0.645864948630333,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,23,0.2853105366230011,0.8818064332008362,0.24217133224010468,0.6396351009607315,"(1, 577, 1024)"
pair_04_13,pair_04,000000081379,000000082927,bread,cabinet,24,0.37867358326911926,0.8899195790290833,0.3333253562450409,0.5565942227840424,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,0,0.8021949529647827,0.18159544467926025,0.21175149083137512,-0.030156046152114868,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,1,0.7582781910896301,0.19238749146461487,0.2557768225669861,-0.06338933110237122,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,2,0.7217949032783508,0.23739643394947052,0.3117966055870056,-0.0744001716375351,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,3,0.6842361688613892,0.23954397439956665,0.36292126774787903,-0.12337729334831238,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,4,0.6687371730804443,0.28544262051582336,0.3676057755947113,-0.08216315507888794,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,5,0.6240144968032837,0.2703661322593689,0.33511343598365784,-0.06474730372428894,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,6,0.5970069766044617,0.2661973237991333,0.31890130043029785,-0.05270397663116455,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,7,0.5842412710189819,0.2760131061077118,0.3004455268383026,-0.02443242073059082,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,8,0.538567304611206,0.2563663125038147,0.26585423946380615,-0.009487926959991455,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,9,0.5077437162399292,0.25008559226989746,0.23349425196647644,0.01659134030342102,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,10,0.45811551809310913,0.23860721290111542,0.19839607179164886,0.04021114110946655,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,11,0.40096181631088257,0.23216813802719116,0.15830981731414795,0.07385832071304321,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,12,0.31553271412849426,0.21027790009975433,0.11907848715782166,0.09119941294193268,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,13,0.16617406904697418,0.15029847621917725,0.05027268826961517,0.10002578794956207,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,14,0.1293538510799408,0.19501644372940063,0.04330021142959595,0.1517162322998047,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,15,0.11206315457820892,0.2501940131187439,0.040731847286224365,0.20946216583251953,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,16,0.11679195612668991,0.3135286569595337,0.048730023205280304,0.2647986337542534,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,17,0.12692520022392273,0.410118967294693,0.059388935565948486,0.3507300317287445,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,18,0.13982097804546356,0.45779502391815186,0.07078750431537628,0.3870075196027756,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,19,0.16416996717453003,0.5306680202484131,0.09130139648914337,0.4393666237592697,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,20,0.19472745060920715,0.6358360648155212,0.12753337621688843,0.5083026885986328,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,21,0.29005131125450134,0.8672903180122375,0.251152902841568,0.6161374151706696,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,22,0.2720930874347687,0.8495665788650513,0.2341415286064148,0.6154250502586365,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,23,0.283658504486084,0.8522862792015076,0.242814838886261,0.6094714403152466,"(1, 577, 1024)"
pair_04_14,pair_04,000000031183,000000026472,bread,cabinet,24,0.37247997522354126,0.8610420823097229,0.3267356753349304,0.5343064069747925,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,0,0.8895426988601685,0.17098134756088257,0.175759956240654,-0.004778608679771423,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,1,0.854644775390625,0.17360951006412506,0.1927787810564041,-0.019169270992279053,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,2,0.8322259187698364,0.22978681325912476,0.2669850289821625,-0.03719821572303772,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,3,0.800327479839325,0.21859291195869446,0.2730708420276642,-0.05447793006896973,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,4,0.7838809490203857,0.2809317409992218,0.31259602308273315,-0.03166428208351135,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,5,0.7471507787704468,0.2708047032356262,0.2943989634513855,-0.023594260215759277,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,6,0.7119670510292053,0.2527942657470703,0.2768697142601013,-0.024075448513031006,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,7,0.6935079097747803,0.2663106918334961,0.2748323678970337,-0.008521676063537598,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,8,0.6596349477767944,0.24112389981746674,0.24523751437664032,-0.004113614559173584,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,9,0.6347542405128479,0.22999991476535797,0.22041912376880646,0.009580790996551514,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,10,0.5934590101242065,0.21368753910064697,0.1976574808359146,0.01603005826473236,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,11,0.5351126790046692,0.1968943178653717,0.16775690019130707,0.029137417674064636,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,12,0.4183181822299957,0.15665660798549652,0.11203761398792267,0.04461899399757385,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,13,0.2292119860649109,0.09777173399925232,0.04023532196879387,0.05753641203045845,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,14,0.19549594819545746,0.10985519737005234,0.029379602521657944,0.0804755948483944,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,15,0.1806824654340744,0.15277555584907532,0.02510788105428219,0.12766767479479313,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,16,0.1721085160970688,0.20633752644062042,0.030450470745563507,0.17588705569505692,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,17,0.17283664643764496,0.27768948674201965,0.03535224869847298,0.24233723804354668,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,18,0.1808062195777893,0.3283664286136627,0.04858711361885071,0.279779314994812,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,19,0.18817706406116486,0.39712467789649963,0.06342018395662308,0.33370449393987656,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,20,0.20762117207050323,0.5017704367637634,0.09494245052337646,0.40682798624038696,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,21,0.3137211203575134,0.7533832788467407,0.22503724694252014,0.5283460319042206,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,22,0.2896527945995331,0.7345397472381592,0.2056981772184372,0.528841570019722,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,23,0.2938497066497803,0.7595141530036926,0.21748864650726318,0.5420255064964294,"(1, 577, 1024)"
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,24,0.3908826410770416,0.7806081771850586,0.31456175446510315,0.46604642271995544,"(1, 577, 1024)"
pair_05_00,pair_05,000000020298,000000038604,drink,men,0,0.8243370056152344,0.17906999588012695,0.20107504725456238,-0.022005051374435425,"(1, 577, 1024)"
pair_05_00,pair_05,000000020298,000000038604,drink,men,1,0.7516904473304749,0.2626463770866394,0.3514328896999359,-0.08878651261329651,"(1, 577, 1024)"
pair_05_00,pair_05,000000020298,000000038604,drink,men,2,0.6987309455871582,0.2675769627094269,0.35394060611724854,-0.08636364340782166,"(1, 577, 1024)"
pair_05_00,pair_05,000000020298,000000038604,drink,men,3,0.6258974075317383,0.281046599149704,0.42925429344177246,-0.14820769429206848,"(1, 577, 1024)"
pair_05_00,pair_05,000000020298,000000038604,drink,men,4,0.5915013551712036,0.31232941150665283,0.40619009733200073,-0.0938606858253479,"(1, 577, 1024)"
pair_05_00,pair_05,000000020298,000000038604,drink,men,5,0.5511496663093567,0.29607313871383667,0.3667600750923157,-0.070686936378479,"(1, 577, 1024)"
pair_05_00,pair_05,000000020298,000000038604,drink,men,6,0.5223844647407532,0.2771260440349579,0.3372461497783661,-0.0601201057434082,"(1, 577, 1024)"
pair_05_00,pair_05,000000020298,000000038604,drink,men,7,0.5017145872116089,0.2727333605289459,0.2998861074447632,-0.02715274691581726,"(1, 577, 1024)"
pair_05_00,pair_05,000000020298,000000038604,drink,men,8,0.46010348200798035,0.24776968359947205,0.2623285949230194,-0.014558911323547363,"(1, 577, 1024)"
