pair_id,layer,R_mean,R_median,T_mean,T_median,B_mean,B_median,G_mean,G_median,M_mean,M_median,n_samples,G_positive_count,G_positive_pct,M_positive_count,M_positive_pct,total_pair_samples,coverage_pct
pair_02,1,0.8431090265512466,0.8482616543769836,0.18122640065848825,0.15648956596851343,0.20313012506812808,0.1748068556189537,-0.02190372440963984,-0.02158555388450624,-0.6618826258927584,-0.6543557196855545,16,1,6.25,0,0.0,16,100.0
pair_02,2,0.8045025803148746,0.7954249083995819,0.22600694000720975,0.21295168995857233,0.25824429839849466,0.2511006295681,-0.03223735839128494,-0.028420604765415164,-0.5784956403076649,-0.5693477243185043,16,1,6.25,0,0.0,16,100.0
pair_02,3,0.7620418444275856,0.7534337341785431,0.23660891130566594,0.23095561563968653,0.29925922490656376,0.2882520258426666,-0.06265031360089779,-0.05248263478279114,-0.5254329331219196,-0.5197358578443527,16,0,0.0,0,0.0,16,100.0
pair_02,4,0.7453770600259304,0.7456293106079102,0.2922321781516075,0.2902845293283462,0.3261798918247223,0.3247619718313217,-0.03394771367311478,-0.025269314646720886,-0.4531448818743229,-0.4489936381578446,16,1,6.25,0,0.0,16,100.0
pair_02,5,0.70819041877985,0.7050709128379822,0.2857267763465643,0.28657540678977966,0.30536025390028954,0.3004167824983597,-0.019633477553725225,-0.018742188811302157,-0.4224636424332857,-0.4163266718387604,16,3,18.75,0,0.0,16,100.0
pair_02,6,0.6729815974831581,0.6667084097862244,0.2692741267383098,0.2684842646121979,0.2887808792293071,0.28616890311241144,-0.019506752490997314,-0.0203913152217865,-0.40370747074484825,-0.3960117697715759,16,2,12.5,0,0.0,16,100.0
pair_02,7,0.6504626087844372,0.6448644399642944,0.28411945514380926,0.28285419940948486,0.28368035145103926,0.28405678272247314,0.00043910369277000427,-0.002582415938377408,-0.3663431536406279,-0.36142440140247345,16,7,43.75,0,0.0,16,100.0
pair_02,8,0.6119204796850681,0.6137007176876068,0.2628372525796294,0.2635793089866638,0.2517075361683965,0.25144100189208984,0.011129716411232943,0.007699847221374512,-0.3490832271054387,-0.34247973561286926,16,14,87.5,0,0.0,16,100.0
pair_02,9,0.5716117452830076,0.5744825899600983,0.2564998418092727,0.25592352449893946,0.2294092001393437,0.22688215225934982,0.02709064166992902,0.02684505283832546,-0.31511190347373486,-0.3027688264846802,16,16,100.0,0,0.0,16,100.0
pair_02,10,0.5104335341602564,0.5188571810722351,0.2537573128938675,0.25137434154748917,0.2014781618490815,0.1977214217185974,0.05227915104478599,0.04983906447887421,-0.2566762212663889,-0.24609442055225378,16,16,100.0,0,0.0,16,100.0
pair_02,11,0.4448515828698873,0.44375413656234736,0.2574699372053146,0.2590412497520447,0.1725498083978891,0.17036273330450052,0.0849201288074255,0.0882604271173477,-0.18738164566457272,-0.18067017942667007,16,16,100.0,0,0.0,16,100.0
pair_02,12,0.3333890652284026,0.3339360803365707,0.2705333083868027,0.2537921667098999,0.11567783774808045,0.11508755385875695,0.15485547063872218,0.1289376467466355,-0.06285575684159994,-0.09197848290205006,16,16,100.0,4,25.0,16,100.0
pair_02,13,0.159573262091726,0.16496036201715464,0.269846195820719,0.1677260622382164,0.04200927168130871,0.03980302810668945,0.22783692413941029,0.1308814212679863,0.110272933728993,0.02881439775228506,16,16,100.0,9,56.25,16,100.0
pair_02,14,0.1394691932946443,0.14020531624555585,0.30296715209260583,0.2213161289691925,0.037677583401091355,0.035400977358222,0.26528956869151443,0.18767995946109295,0.16349795879796147,0.10139728337526326,16,16,100.0,12,75.0,16,100.0
pair_02,15,0.12813691468909377,0.12560641020536414,0.3424384999088943,0.2789275497198105,0.03600813343655312,0.033651420846581404,0.3064303664723412,0.24719194788485777,0.2143015852198005,0.16971854865550998,16,16,100.0,14,87.5,16,100.0
pair_02,16,0.12941988697275517,0.1263115033507347,0.38609219435602427,0.3393874913454056,0.04174989066086705,0.03915588743984695,0.34434230369515717,0.30471218191087246,0.25667230738326907,0.22382478043437007,16,16,100.0,15,93.75,16,100.0
pair_02,17,0.13964956114068625,0.14128290861845016,0.4551365990191698,0.43280586600303644,0.05224216147325927,0.04889548942446705,0.40289443754591053,0.38388496078550816,0.31548703787848353,0.29991239309310913,16,16,100.0,15,93.75,16,100.0
pair_02,18,0.15261575765907762,0.15730486065149304,0.5069740358740091,0.4974423348903656,0.06763764680363234,0.06610495224595064,0.43933638907037675,0.4313685819506645,0.3543582782149315,0.34819240868091583,16,16,100.0,15,93.75,16,100.0
pair_02,19,0.17626519873738283,0.18154478073120112,0.5767777524888515,0.5779530107975006,0.09364068880677219,0.0924759581685066,0.4831370636820793,0.47969578206539154,0.40051255375146866,0.3912345841526985,16,16,100.0,16,100.0,16,100.0
pair_02,20,0.22029309719800946,0.21634442359209055,0.680493799969554,0.6854118704795837,0.14530111057683823,0.14274264127016065,0.5351926893927157,0.5430120900273323,0.46020070277154446,0.46396195888519287,16,16,100.0,16,100.0,16,100.0
pair_02,21,0.34585807006806135,0.3494807332754135,0.8995570652186871,0.8998193144798279,0.3079051189124584,0.3076644688844681,0.5916519463062286,0.5916095077991486,0.5536989951506257,0.5524608492851257,16,16,100.0,16,100.0,16,100.0
pair_02,22,0.323299222625792,0.3215375393629074,0.8854140117764473,0.885774552822113,0.28309576213359827,0.28096635639667505,0.602318249642849,0.6111640334129333,0.5621147891506553,0.5805772244930267,16,16,100.0,16,100.0,16,100.0
pair_02,23,0.33523679338395596,0.33072710037231445,0.8837531171739101,0.8829626739025116,0.2946174945682287,0.2904895544052124,0.5891356226056814,0.5981242507696152,0.5485163237899542,0.5631042569875717,16,16,100.0,16,100.0,16,100.0
pair_02,24,0.4057513605803251,0.40550729632377625,0.8887573219835758,0.8904696404933929,0.3643281105905771,0.36068168282508845,0.5244292113929987,0.5323657244443893,0.4830059614032507,0.4908930957317353,16,16,100.0,16,100.0,16,100.0
pair_03,0,0.838861495256424,0.8453589677810669,0.12403298239223656,0.121941614896059,0.13586731790564952,0.13412521779537195,-0.011834335513412942,-0.00757106021046635,-0.7148285128641874,-0.7504438385367393,16,1,6.25,0,0.0,16,100.0
pair_03,1,0.8050421290099621,0.8010254502296448,0.14885484706610438,0.1446014642715454,0.17598765296861527,0.16662653535604477,-0.02713280590251089,-0.026492476463317843,-0.6561872819438577,-0.6837040223181248,16,0,0.0,0,0.0,16,100.0
pair_03,2,0.777361448854208,0.7793696224689484,0.2184300227090716,0.22707419842481605,0.25064525380730623,0.2429670989513397,-0.03221523109823465,-0.03280308842658994,-0.5589314261451364,-0.5793131366372108,16,1,6.25,0,0.0,16,100.0
pair_03,3,0.7427721880376339,0.7485401928424835,0.22904621344059703,0.2376926243305206,0.2838320480659604,0.2817142903804779,-0.054785834625363364,-0.0476197376847267,-0.5137259745970368,-0.5363166704773903,16,0,0.0,0,0.0,16,100.0
pair_03,4,0.7307048514485359,0.7358366549015045,0.2970051299780607,0.30037587881088257,0.32165092043578625,0.3185794949531555,-0.02464579045772552,-0.02344059944152832,-0.4336997214704752,-0.4612725302577019,16,2,12.5,0,0.0,16,100.0
pair_03,5,0.6916556060314178,0.6933895349502563,0.289717111736536,0.2946874350309372,0.30219320952892303,0.2995760589838028,-0.012476097792387023,-0.014881208539009039,-0.4019384942948819,-0.42340275645256054,16,3,18.75,0,0.0,16,100.0
pair_03,6,0.6582759991288185,0.6609790623188019,0.2713140966370702,0.27306488156318665,0.2859005033969879,0.28101152181625366,-0.01458640675991772,-0.0128602534532547,-0.38696190249174833,-0.40157388150691986,16,4,25.0,0,0.0,16,100.0
pair_03,7,0.6358012463897467,0.6401543617248535,0.2851927038282156,0.2820268422365188,0.2824313845485449,0.27851545810699463,0.0027613192796707136,-0.003671541810035761,-0.35060854256153107,-0.3651250898838043,16,7,43.75,0,0.0,16,100.0
pair_03,8,0.5983208026736975,0.6048948466777802,0.2667527822777629,0.2612762749195099,0.2543463511392474,0.2515309154987335,0.01240643113851547,0.006224125623703031,-0.3315680203959346,-0.3514810651540756,16,10,62.5,0,0.0,16,100.0
pair_03,9,0.5545228216797113,0.565954715013504,0.2630394054576754,0.26233547925949097,0.23173327744007108,0.2349588572978973,0.031306128017604344,0.02484048902988434,-0.29148341622203594,-0.31745192408561707,16,14,87.5,0,0.0,16,100.0
pair_03,10,0.4890275001525879,0.497805580496788,0.26419664453715086,0.26322798430919647,0.2071246029809117,0.2097567617893219,0.05707204155623913,0.0486240535974503,-0.22483085561543703,-0.2588041201233864,16,16,100.0,0,0.0,16,100.0
pair_03,11,0.4239298030734062,0.4345847517251968,0.2682354720309376,0.25570806860923767,0.17648794595152137,0.1773742288351059,0.09174752607941628,0.0705731436610222,-0.15569433104246855,-0.17804845422506335,16,16,100.0,1,6.25,16,100.0
pair_03,12,0.3164664767682552,0.31418275833129883,0.2707342868670821,0.24195671826601028,0.1238815798424184,0.1200609654188156,0.1468527070246637,0.1262581311166287,-0.045732189901173115,-0.06608109176158906,16,15,93.75,6,37.5,16,100.0
pair_03,13,0.16833288222551343,0.17463056743144983,0.2394574345089495,0.1685337498784065,0.06646597129292782,0.0475902594625949,0.17299146321602166,0.12511093728244305,0.07112455228343606,-0.0019841790199279646,16,15,93.75,8,50.0,16,100.0
pair_03,14,0.14657843252643937,0.1531513705849647,0.27948302309960127,0.2222046628594398,0.06230626115575429,0.0432025026530027,0.21717676194384694,0.1828373298048973,0.13290459057316187,0.07778651267290121,16,15,93.75,11,68.75,16,100.0
pair_03,15,0.13351554516702885,0.1414509564638137,0.3203040165826678,0.2701532393693924,0.058195738005451816,0.03804893791675565,0.26210827857721597,0.23466002382338047,0.18678847141563895,0.13262400776147848,16,15,93.75,14,87.5,16,100.0
pair_03,16,0.13073599687777457,0.13633936643600458,0.37065485026687384,0.3304091840982437,0.0615234308643266,0.04254360869526855,0.3091314194025472,0.2916146237403155,0.23991885338909924,0.19605762511491776,16,15,93.75,16,100.0,16,100.0
pair_03,17,0.13693616865202782,0.13941417634487152,0.44690620526671404,0.4321411997079849,0.06877872720360752,0.0520361121743917,0.37812747806310654,0.38225358910858637,0.30997003661468625,0.2947704643011093,16,16,100.0,16,100.0,16,100.0
pair_03,18,0.14726546220481393,0.1549423262476921,0.5026262141764164,0.49799007177352905,0.08087658113799985,0.06708827987313265,0.4217496330384165,0.4328689686954022,0.35536075197160244,0.34692661464214325,16,16,100.0,16,100.0,16,100.0
pair_03,19,0.16746199969202274,0.17733465880155558,0.5754134394228458,0.5657625496387482,0.10145090986043209,0.09122994542121879,0.47396252956241375,0.4759628772735596,0.4079514397308231,0.39351099729537964,16,16,100.0,16,100.0,16,100.0
pair_03,20,0.2005521552637219,0.20430920273065561,0.6738929562270641,0.6784241795539856,0.13849002076312894,0.1296773590147495,0.5354029354639351,0.543958768248558,0.4733408009633422,0.4687623605132103,16,16,100.0,16,100.0,16,100.0
pair_03,21,0.27878966182470316,0.27790728211402893,0.8713931404054165,0.8629346489906311,0.24306607805192465,0.2460265457630157,0.6283270623534918,0.6232248321175575,0.5926034785807133,0.5884833335876465,16,16,100.0,16,100.0,16,100.0
pair_03,22,0.2776909656822681,0.28117543458938593,0.8605289347469807,0.853706955909729,0.23803884163498876,0.24127452075481415,0.6224900931119919,0.6250800788402557,0.5828379690647125,0.5821065008640289,16,16,100.0,16,100.0,16,100.0
pair_03,23,0.29610115569084877,0.29894617199897766,0.8646807186305523,0.8613520264625549,0.2557246508076787,0.2614089250564575,0.6089560678228736,0.6089727282524109,0.5685795629397035,0.5637523680925369,16,16,100.0,16,100.0,16,100.0
pair_03,24,0.38431376777589316,0.37967669963836664,0.8722591958940029,0.8682804703712463,0.34069206379354,0.3416155129671097,0.5315671321004629,0.5322680175304413,0.48794542811810976,0.48025840520858765,16,16,100.0,16,100.0,16,100.0
pair_04,0,0.8490593433380127,0.8421855270862579,0.17128895595669744,0.17037381976842875,0.18554680282250044,0.17662160098552698,-0.014257846865803017,-0.011437848210334799,-0.6777703873813152,-0.6939342245459557,16,1,6.25,0,0.0,16,100.0
pair_04,1,0.8122075386345387,0.8065321743488312,0.18571425043046472,0.18089972436428065,0.21978351846337316,0.21714808046817774,-0.03406926803290844,-0.036613509058952304,-0.6264932882040739,-0.6388608887791634,16,1,6.25,0,0.0,16,100.0
pair_04,2,0.7836275361478329,0.7792280614376068,0.23474642634391782,0.23009774088859555,0.27691044099628925,0.27160026133060455,-0.04216401465237142,-0.04114873707294464,-0.548881109803915,-0.5627701580524445,16,0,0.0,0,0.0,16,100.0
pair_04,3,0.7444223910570145,0.7486014068126678,0.2326390631496906,0.2274885326623916,0.30176347307860846,0.292408749461174,-0.06912440992891788,-0.07077453285455704,-0.5117833279073238,-0.5140930339694023,16,0,0.0,0,0.0,16,100.0
pair_04,4,0.7324035577476025,0.7371435165405273,0.2907551359385252,0.28907918930053705,0.3276132866740227,0.3195048123598099,-0.036858150735497475,-0.03403408825397486,-0.44164842180907726,-0.4454207718372345,16,0,0.0,0,0.0,16,100.0
pair_04,5,0.692866250872612,0.6981982588768005,0.2837227787822485,0.2837083041667938,0.3086752016097307,0.3044963479042053,-0.024952422827482227,-0.02264516055583954,-0.4091434720903635,-0.4139915853738785,16,1,6.25,0,0.0,16,100.0
pair_04,6,0.6564886718988419,0.6611101627349854,0.2675571646541357,0.26731283962726593,0.293432729318738,0.2910242974758148,-0.02587556466460228,-0.024300694465637207,-0.38893150724470615,-0.40026107430458074,16,1,6.25,0,0.0,16,100.0
pair_04,7,0.6341337710618973,0.6395007967948914,0.2803306244313717,0.27594587206840515,0.2847929690033197,0.2844820618629455,-0.00446234457194802,-0.004955515265464755,-0.3538031466305256,-0.371706485748291,16,5,31.25,0,0.0,16,100.0
pair_04,8,0.592387355864048,0.5988309979438782,0.2611348498612642,0.25984902679920197,0.2541163451969623,0.253222644329071,0.007018504664301883,0.0052219480276108066,-0.3312525060027838,-0.34851139783859253,16,9,56.25,0,0.0,16,100.0
pair_04,9,0.5552395917475224,0.5603227615356445,0.2549260230734944,0.2488486915826797,0.22797680646181104,0.2273633554577827,0.02694921661168337,0.022792831063270555,-0.3003135686740279,-0.3154047429561615,16,16,100.0,0,0.0,16,100.0
pair_04,10,0.49928264133632183,0.5051135718822479,0.2502977345138788,0.24428261816501615,0.2012801263481378,0.1968590915203094,0.04901760816574098,0.04505708068609239,-0.248984906822443,-0.26153750717639923,16,16,100.0,0,0.0,16,100.0
pair_04,11,0.43866609409451485,0.4400748014450073,0.24774468690156934,0.23911863565444946,0.17040443327277896,0.1660513877868652,0.07734025362879038,0.0758578330278397,-0.19092140719294548,-0.19173949956893918,16,16,100.0,1,6.25,16,100.0
pair_04,12,0.3249417897313833,0.32884304225444794,0.27055846620351076,0.22528088837862015,0.11730775702744717,0.11613008007407186,0.15325070917606357,0.09862196445465095,-0.054383323527872555,-0.10202128440141674,16,16,100.0,4,25.0,16,100.0
pair_04,13,0.15964126121252772,0.17120888829231257,0.2832054402679205,0.15399945527315134,0.04581908253021534,0.0444001611322164,0.2373863577377051,0.10607436485588549,0.12356417905539276,-0.012516282498836517,16,16,100.0,7,43.75,16,100.0
pair_04,14,0.1342956472653895,0.14476161450147623,0.3177485638298094,0.20405294001102448,0.0406522928969934,0.040875244885683004,0.277096270932816,0.15671508945524698,0.1834529165644199,0.0676794052124023,16,16,100.0,13,81.25,16,100.0
pair_04,15,0.12228122074156997,0.13405244052410126,0.35657753609120846,0.2649897336959839,0.03691509424243118,0.03739701397716995,0.31966244184877723,0.22313425317406654,0.2342963153496385,0.1408204883337021,16,16,100.0,15,93.75,16,100.0
pair_04,16,0.12138698715716598,0.1296597346663475,0.40451118163764477,0.3372717648744583,0.04167591570876536,0.0423683635890483,0.3628352659288794,0.2895967699587345,0.28312419448047876,0.19830483570694923,16,16,100.0,16,100.0,16,100.0
pair_04,17,0.1293087401427328,0.13203565776348108,0.4797973744571209,0.4416213035583496,0.05199178052134807,0.0511424802243709,0.42780559393577283,0.38148398697376257,0.35048863431438804,0.29558034986257553,16,16,100.0,16,100.0,16,100.0
pair_04,18,0.13886132696643466,0.14416360855102534,0.5256817378103733,0.4997757375240326,0.06465084617957467,0.06443326547741884,0.46103089163079863,0.42762861400842667,0.3868204108439386,0.35230274498462677,16,16,100.0,16,100.0,16,100.0
pair_04,19,0.15845372248440978,0.1632881239056587,0.5861977115273476,0.5735046565532684,0.08620251761749383,0.0860902406275272,0.4999951939098537,0.47922410443425184,0.42774398904293776,0.4068761244416237,16,16,100.0,16,100.0,16,100.0
pair_04,20,0.19636612106114623,0.19882149994373316,0.6714251153171062,0.6682756245136261,0.12870450597256416,0.1279550418257713,0.542720609344542,0.5364778488874435,0.47505899425596004,0.4685433357954025,16,16,100.0,16,100.0,16,100.0
pair_04,21,0.32198320515453815,0.31294867396354675,0.8764480762183666,0.8890789449214935,0.28000770416110754,0.27398811280727386,0.5964403720572591,0.6065236628055573,0.5544648710638285,0.5675959140062332,16,16,100.0,16,100.0,16,100.0
pair_04,22,0.2974403742700815,0.29113735258579254,0.8618980087339878,0.8769623935222626,0.2549246223643422,0.2511773258447647,0.6069733863696456,0.6165984570980072,0.5644576344639063,0.5780491530895233,16,16,100.0,16,100.0,16,100.0
pair_04,23,0.3054364752024412,0.3018713742494583,0.8650609776377678,0.8767440021038055,0.2641666950657963,0.25998900830745697,0.6008942825719714,0.6078095436096191,0.5596245024353266,0.568413719534874,16,16,100.0,16,100.0,16,100.0
pair_04,24,0.3874080013483763,0.3852594196796417,0.8742077946662903,0.8859110176563263,0.34502207301557064,0.34120574593544006,0.5291857216507196,0.5320908874273301,0.48679979331791406,0.4911213070154191,16,16,100.0,16,100.0,16,100.0
pair_05,0,0.8733479604125023,0.8687537014484406,0.12311539083020757,0.1312708221375942,0.1330564480012981,0.13857920467853546,-0.009941057171090504,-0.00789685547351835,-0.7502325695822947,-0.7381819561123848,16,3,18.75,0,0.0,16,100.0
pair_05,1,0.8262538574635983,0.8080205023288727,0.16808133432641623,0.15316189080476755,0.20290742907673118,0.18806067854166025,-0.03482609475031495,-0.027118384838104248,-0.658172523137182,-0.6667234748601913,16,0,0.0,0,0.0,16,100.0
pair_05,2,0.7801378071308136,0.7610760033130646,0.2171035977080464,0.2121438533067703,0.25539649371057743,0.24202051013708115,-0.03829289600253106,-0.032198160886764554,-0.5630342094227672,-0.563268318772316,16,0,0.0,0,0.0,16,100.0
pair_05,3,0.7256447598338127,0.6955538094043732,0.23283186834305522,0.21244731545448298,0.312592227011919,0.29650968313217163,-0.07976035866886377,-0.0728801116347313,-0.49281289149075747,-0.4785003587603569,16,0,0.0,0,0.0,16,100.0
pair_05,4,0.7031412236392498,0.679911732673645,0.2875828556716442,0.2742712050676346,0.3366409428417682,0.3228530287742615,-0.04905808717012404,-0.04312202334403989,-0.4155583679676056,-0.39374227821826935,16,0,0.0,0,0.0,16,100.0
pair_05,5,0.6672871001064777,0.6435213387012482,0.27645706664770836,0.2670836001634598,0.3154877871274948,0.3025348335504532,-0.03903072047978641,-0.03492548316717148,-0.3908300334587693,-0.3705929219722748,16,1,6.25,0,0.0,16,100.0
pair_05,6,0.6427597291767597,0.6180830299854279,0.26306686922907824,0.25387586653232574,0.30297839269042015,0.296255350112915,-0.039911523461341865,-0.035007625818252536,-0.3796928599476815,-0.3625390902161599,16,0,0.0,0,0.0,16,100.0
pair_05,7,0.6247123070061207,0.6015627086162567,0.2672056369483471,0.2595081031322479,0.28633010014891624,0.28034326434135437,-0.019124463200569153,-0.019976422190666254,-0.3575066700577736,-0.3360871225595474,16,1,6.25,0,0.0,16,100.0
pair_05,8,0.5883189626038074,0.5649480521678925,0.24208784196525807,0.23733431100845334,0.25398369133472437,0.25002409517765045,-0.011895849369466322,-0.010522767901420607,-0.3462311206385494,-0.3231584355235101,16,3,18.75,0,0.0,16,100.0
pair_05,9,0.5527740940451622,0.5279578268527985,0.22973785270005462,0.2269287854433059,0.22841626498848197,0.2222252562642097,0.001321587711572647,-0.0006917119026184082,-0.32303624134510756,-0.2957272231578827,16,8,50.0,0,0.0,16,100.0
pair_05,10,0.49258385598659515,0.475441038608551,0.21559732314199206,0.2141470462083816,0.19954992923885578,0.1919498071074485,0.016047393903136267,0.018709369003772763,-0.27698653284460306,-0.25174980610609055,16,11,68.75,0,0.0,16,100.0
pair_05,11,0.4382624737918377,0.41094355285167694,0.2033570986241102,0.20895051956176752,0.16823011822998518,0.1623039469122886,0.03512698039412499,0.045049168169498444,-0.2349053751677275,-0.19487286359071734,16,15,93.75,0,0.0,16,100.0
pair_05,12,0.33768044598400593,0.30303966999053955,0.19761577714234585,0.19135676324367518,0.11898464523255821,0.10949577018618581,0.07863113190978765,0.06891602277755735,-0.14006466884166005,-0.13455714285373688,16,15,93.75,2,12.5,16,100.0
pair_05,13,0.18173371488228438,0.1619656980037689,0.21717569418251512,0.1436428055167198,0.059799627866595935,0.04415129311382765,0.1573760663159192,0.09585359133780004,0.03544197930023074,-0.04299763217568395,16,15,93.75,6,37.5,16,100.0
pair_05,14,0.1641325543168932,0.14647843688726425,0.23980289185419676,0.1775739192962646,0.0563156667631119,0.0405265782028436,0.18348722509108487,0.13286651112139225,0.07567033753730355,0.007860384881496388,16,15,93.75,9,56.25,16,100.0
pair_05,15,0.15506872977130112,0.1419711336493492,0.2607006677426398,0.2180704846978187,0.050864331424236256,0.0376664455980062,0.20983633631840348,0.17271447181701655,0.10563193797133866,0.0637006089091301,16,15,93.75,12,75.0,16,100.0
pair_05,16,0.1546119872946292,0.1428045853972435,0.30051114782690996,0.2692198008298874,0.054909803206101004,0.0419192127883434,0.245601344620809,0.22022837586700922,0.1458991605322808,0.12268635630607602,16,15,93.75,13,81.25,16,100.0
pair_05,17,0.1631478709168732,0.14750974625349045,0.367970853112638,0.3553754687309265,0.06448677717708047,0.0514153782278299,0.3034840759355575,0.2988717760890722,0.20482298219576478,0.20484886318445208,16,15,93.75,15,93.75,16,100.0
pair_05,18,0.17361694155260915,0.15663848072290415,0.41756957676261663,0.41819360852241516,0.077362512005493,0.0657880268990993,0.3402070647571236,0.3494474329054356,0.24395263521000748,0.25957135111093527,16,16,100.0,15,93.75,16,100.0
pair_05,19,0.19784717727452514,0.18228278309106824,0.4899951070547104,0.5049363076686859,0.10165830748155709,0.09270129725337026,0.3883367995731533,0.4069122225046159,0.2921479297801852,0.32171048969030386,16,16,100.0,15,93.75,16,100.0
pair_05,20,0.23535743728280065,0.2146265804767608,0.6099861767143011,0.6342999637126923,0.14525301661342377,0.13855131715536115,0.4647331601008773,0.5036392360925674,0.37462873943150043,0.4239153414964677,16,16,100.0,15,93.75,16,100.0
pair_05,21,0.37170786038041115,0.35474586486816406,0.8559890203177929,0.8691176176071167,0.3134869420900941,0.3061705827713012,0.5425020782276988,0.5777501612901688,0.48428115993738174,0.537432849407196,16,16,100.0,15,93.75,16,100.0
pair_05,22,0.3413248546421528,0.3065111041069031,0.8372987769544125,0.8508202433586121,0.2810511188581586,0.2620237469673157,0.5562476580962539,0.6017381101846695,0.4959739223122597,0.5622532218694687,16,16,100.0,15,93.75,16,100.0
pair_05,23,0.3507667388767004,0.3213839679956436,0.843858677893877,0.8571472764015198,0.29141900036484003,0.27141694724559784,0.552439677529037,0.5927491933107376,0.49309193901717663,0.5529422014951706,16,16,100.0,15,93.75,16,100.0
pair_05,24,0.4223616421222687,0.4006577432155609,0.8517726771533489,0.8647277057170868,0.36526745930314064,0.3524346202611923,0.4865052178502083,0.5217437595129013,0.42941103503108025,0.4793875366449356,16,16,100.0,15,93.75,16,100.0
pair_06,0,0.8562356233596802,0.8569540977478027,0.16658194316551087,0.1536784023046493,0.17843003524467344,0.1583517715334892,-0.011848092079162587,-0.011238731443881947,-0.6896536801941693,-0.6850458383560181,16,1,6.25,0,0.0,16,100.0
pair_06,1,0.8229223601520061,0.8238367736339569,0.18450133129954335,0.1705454811453819,0.21029537264257667,0.19589357823133466,-0.025794041343033317,-0.02473518252372746,-0.6384210288524628,-0.6362403035163879,16,1,6.25,0,0.0,16,100.0
pair_06,2,0.7845980525016785,0.7783880829811096,0.2335379077121615,0.21988257020711893,0.26814363431185484,0.26458266377449036,-0.0346057265996933,-0.03499897569417956,-0.5510601447895169,-0.548590324819088,16,0,0.0,0,0.0,16,100.0
pair_06,3,0.7423629239201546,0.735942542552948,0.24014484044164416,0.2289375215768814,0.3021641653031111,0.30258403718471527,-0.06201932486146689,-0.06386195123195644,-0.5022180834785104,-0.49933478981256485,16,0,0.0,0,0.0,16,100.0
pair_06,4,0.7272766008973122,0.7146205306053162,0.2964183520525694,0.2949251383543014,0.3270823769271374,0.3239072114229202,-0.030664024874567992,-0.03117556869983673,-0.4308582488447428,-0.4179190993309021,16,1,6.25,0,0.0,16,100.0
pair_06,5,0.6904843151569366,0.6755166947841644,0.2857105936855077,0.28142292797565455,0.3055276032537222,0.30347347259521484,-0.019817009568214437,-0.016284614801406916,-0.4047737214714289,-0.3894359320402146,16,2,12.5,0,0.0,16,100.0
pair_06,6,0.6651629768311977,0.6457135677337646,0.2706064349040389,0.2710350602865219,0.2907198779284954,0.28674542903900146,-0.020113443024456508,-0.018279030919075012,-0.39455654192715883,-0.37479519098997116,16,2,12.5,0,0.0,16,100.0
pair_06,7,0.6457918547093868,0.6264022290706635,0.2852440308779478,0.28605304658412933,0.28549025207757944,0.2813247293233871,-0.0002462211996316632,-0.0014890581369400024,-0.360547823831439,-0.33944758772850037,16,7,43.75,0,0.0,16,100.0
pair_06,8,0.6096425447613001,0.5881282091140747,0.2648574775084853,0.26318155229091644,0.25338015425950283,0.25071109086275095,0.011477323248982445,0.013829879462718964,-0.34478506725281477,-0.3245627358555794,16,11,68.75,0,0.0,16,100.0
pair_06,9,0.5749831274151802,0.5501976907253265,0.2602620674297213,0.26122553646564484,0.23086251132190225,0.22686631232500076,0.029399556107819077,0.03299186378717424,-0.3147210599854589,-0.280990943312645,16,13,81.25,0,0.0,16,100.0
pair_06,10,0.5206396393477917,0.4972653239965439,0.2577045680955052,0.25743916630744934,0.20435884967446324,0.19812108576297754,0.05334571842104196,0.06128831207752225,-0.26293507125228643,-0.22759846597909927,16,15,93.75,0,0.0,16,100.0
pair_06,11,0.46195937879383564,0.43649910390377045,0.25737281702458853,0.25565317273139954,0.1764095490798354,0.17196447402238846,0.08096326794475317,0.08739215135574335,-0.20458656176924706,-0.1652525663375854,16,15,93.75,1,6.25,16,100.0
pair_06,12,0.3582556573674083,0.3233625292778015,0.25896227639168495,0.22714719921350474,0.12690669205039734,0.11714050546288485,0.13205558434128764,0.10974860563874245,-0.09929338097572328,-0.10537778586149216,16,16,100.0,3,18.75,16,100.0
pair_06,13,0.21734108356758947,0.17290489375591273,0.2682712716050446,0.17296554893255228,0.06909477990120644,0.04523678310215465,0.19917649170383814,0.12247495912015441,0.05093018803745511,-0.0046951472759246965,16,16,100.0,7,43.75,16,100.0
pair_06,14,0.19744770135730502,0.15195479989051813,0.2968712085857987,0.20658753812313074,0.06465087761171158,0.042095782235264695,0.23222033097408712,0.1602271534502507,0.09942350722849369,0.057748019695281955,16,16,100.0,12,75.0,16,100.0
pair_06,15,0.1857287373859435,0.14050272107124326,0.3295165575109422,0.25218966603279114,0.061960204038768965,0.04024483822286125,0.2675563534721732,0.2061664462089539,0.1437878201249987,0.11084150895476344,16,16,100.0,13,81.25,16,100.0
pair_06,16,0.18409381248056883,0.14064871519803995,0.37142999563366175,0.3049068748950958,0.0651274502743035,0.043422203510999596,0.3063025453593582,0.25850578397512436,0.18733618315309286,0.1763119287788868,16,16,100.0,14,87.5,16,100.0
pair_06,17,0.18853923026472327,0.1494266018271446,0.4345496390014887,0.3913805484771728,0.07243952667340633,0.0527783147990703,0.3621101123280823,0.335997499525547,0.2460104087367654,0.25206610560417175,16,16,100.0,14,87.5,16,100.0
