sample_id,pair_id,source_image_id,target_image_id,source_concept,target_concept,layer,R,T,B,G,tensor_shape,M,normalized_target_distance_reduction
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,12,0.4183181822299957,0.1566566079854965,0.1120376139879226,0.044618993997573894,"(1, 577, 1024)",-0.2616615742444992,0.050248743303150475
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,13,0.2292119860649109,0.0977717339992523,0.0402353219687938,0.057536412030458506,"(1, 577, 1024)",-0.13144025206565857,0.059948457520321186
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,14,0.1954959481954574,0.1098551973700523,0.0293796025216579,0.0804755948483944,"(1, 577, 1024)",-0.08564075082540511,0.08291150181622892
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,15,0.1806824654340744,0.1527755558490753,0.0251078810542821,0.12766767479479318,"(1, 577, 1024)",-0.027906909584999112,0.1309556948032952
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,16,0.1721085160970688,0.2063375264406204,0.0304504707455635,0.1758870556950569,"(1, 577, 1024)",0.03422901034355161,0.18141110937396915
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,17,0.1728366464376449,0.2776894867420196,0.0353522486984729,0.2423372380435467,"(1, 577, 1024)",0.1048528403043747,0.25121837242307277
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,18,0.1808062195777893,0.3283664286136627,0.0485871136188507,0.279779314994812,"(1, 577, 1024)",0.1475602090358734,0.29406719101629714
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,19,0.1881770640611648,0.3971246778964996,0.063420183956623,0.33370449393987656,"(1, 577, 1024)",0.20894761383533478,0.35630118034106906
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,20,0.2076211720705032,0.5017704367637634,0.0949424505233764,0.406827986240387,"(1, 577, 1024)",0.2941492646932602,0.4495051021624507
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,21,0.3137211203575134,0.7533832788467407,0.2250372469425201,0.5283460319042206,"(1, 577, 1024)",0.4396621584892273,0.6817695815956623
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,22,0.2896527945995331,0.7345397472381592,0.2056981772184372,0.528841570019722,"(1, 577, 1024)",0.4448869526386261,0.6657942294124084
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,23,0.2938497066497803,0.7595141530036926,0.2174886465072631,0.5420255064964296,"(1, 577, 1024)",0.46566444635391235,0.692674303161354
pair_04_15,pair_04,000000048749,000000051526,bread,cabinet,24,0.3908826410770416,0.7806081771850586,0.3145617544651031,0.4660464227199555,"(1, 577, 1024)",0.38972553610801697,0.679924742682349
pair_05_00,pair_05,000000020298,000000038604,drink,men,0,0.8243370056152344,0.1790699958801269,0.2010750472545623,-0.022005051374435397,"(1, 577, 1024)",-0.6452670097351074,-0.027543327190891843
pair_05_00,pair_05,000000020298,000000038604,drink,men,1,0.7516904473304749,0.2626463770866394,0.3514328896999359,-0.08878651261329651,"(1, 577, 1024)",-0.48904407024383545,-0.13689641550312165
pair_05_00,pair_05,000000020298,000000038604,drink,men,2,0.6987309455871582,0.2675769627094269,0.3539406061172485,-0.0863636434078216,"(1, 577, 1024)",-0.4311539828777313,-0.13367756002862966
pair_05_00,pair_05,000000020298,000000038604,drink,men,3,0.6258974075317383,0.281046599149704,0.4292542934417724,-0.14820769429206843,"(1, 577, 1024)",-0.3448508083820343,-0.25967377868824715
pair_05_00,pair_05,000000020298,000000038604,drink,men,4,0.5915013551712036,0.3123294115066528,0.4061900973320007,-0.0938606858253479,"(1, 577, 1024)",-0.27917194366455084,-0.15806520808027963
pair_05_00,pair_05,000000020298,000000038604,drink,men,5,0.5511496663093567,0.2960731387138366,0.3667600750923157,-0.07068693637847906,"(1, 577, 1024)",-0.2550765275955201,-0.11162741576786085
pair_05_00,pair_05,000000020298,000000038604,drink,men,6,0.5223844647407532,0.2771260440349579,0.3372461497783661,-0.0601201057434082,"(1, 577, 1024)",-0.2452584207057953,-0.09071257107492205
pair_05_00,pair_05,000000020298,000000038604,drink,men,7,0.5017145872116089,0.2727333605289459,0.2998861074447632,-0.02715274691581726,"(1, 577, 1024)",-0.22898122668266296,-0.038783328262087004
pair_05_00,pair_05,000000020298,000000038604,drink,men,8,0.4601034820079803,0.247769683599472,0.2623285949230194,-0.014558911323547419,"(1, 577, 1024)",-0.2123337984085083,-0.019736309721844383
pair_05_00,pair_05,000000020298,000000038604,drink,men,9,0.425389677286148,0.2290474772453308,0.2344157099723816,-0.005368232727050781,"(1, 577, 1024)",-0.1963422000408172,-0.0070119421165984516
pair_05_00,pair_05,000000020298,000000038604,drink,men,10,0.3506016731262207,0.2154379487037658,0.1999556422233581,0.015482306480407715,"(1, 577, 1024)",-0.1351637244224549,0.0193518100964223
pair_05_00,pair_05,000000020298,000000038604,drink,men,11,0.306170105934143,0.2111255228519439,0.1633092910051345,0.04781623184680939,"(1, 577, 1024)",-0.09504458308219912,0.05714923248550477
pair_05_00,pair_05,000000020298,000000038604,drink,men,12,0.206311285495758,0.3942384421825409,0.1171428114175796,0.2770956307649613,"(1, 577, 1024)",0.1879271566867829,0.31386234868845114
pair_05_00,pair_05,000000020298,000000038604,drink,men,13,0.0698028653860092,0.620079517364502,0.0502099618315696,0.5698695555329324,"(1, 577, 1024)",0.5502766519784927,0.5999952964676967
pair_05_00,pair_05,000000020298,000000038604,drink,men,14,0.0594511441886425,0.621100664138794,0.0407738126814365,0.5803268514573574,"(1, 577, 1024)",0.5616495199501514,0.60499479594027
pair_05_00,pair_05,000000020298,000000038604,drink,men,15,0.0540182553231716,0.6224930882453918,0.033240795135498,0.5892522931098938,"(1, 577, 1024)",0.5684748329222202,0.6095129895271921
